86135;TROPHEE BRETECHE N°8;44009;04/12/2017;04/12/2017;5C;OSIR
85635;Coupe DE NOEL 2017;44009;10/12/2017;10/12/2017;5C;IND, OSIR
87243;OPEN QUILLARDS DE SPORT;44048;28/07;30/07/2017;5A;INQ, OSIR, SOL
85311;VOILES DE LEGENDE;44048;10/08;13/08/2017;5A;JCH, OSIR
86916;Trophée Ancr'Erdre N° 2;44022;12/03/2017;12/03/2017;5C;OSIR
86918;Trophée Ancr'Erdre N° 3;44022;02/04/2017;02/04/2017;5C;OSIR
86917;Open Erdre Osiris / Micro'Erdre;44022;29/04;01/05/2017;5A;OSIR
86921;Trophée Ancr'Erdre N° 4;44022;21/05/2017;21/05/2017;5C;OSIR
86919;Capel'Solo N° 1;44022;25/06/2017;25/06/2017;5C;OSIR
86922;Trophée Ancr'Erdre N° 5;44022;10/09/2017;10/09/2017;5C;OSIR
86920;Capel'Solo N° 2;44022;15/10/2017;15/10/2017;5C;OSIR
86923;Trophée Ancr'Erdre N° 7;44022;19/11/2017;19/11/2017;5C;OSIR
82743;L'Amer Noël;44055;18/12/2016;18/12/2016;5C;OSIR
87730;Entrainements d'hiver R1;44055;29/01/2017;29/01/2017;5C;OSIR
87731;Entrainements d'hiver R2;44055;12/02/2017;12/02/2017;5C;OSIR
87732;Entrainements d'hiver R3;44055;26/02/2017;26/02/2017;5C;OSIR
87733;Entrainements d'hiver R4;44055;26/03/2017;26/03/2017;5C;OSIR
87734;Entrainements d'hiver R5;44055;26/03/2017;26/03/2017;5C;OSIR
87735;Entrainements d'hiver R6;44055;09/04/2017;09/04/2017;5C;OSIR
87736;La Duonoctambule;44055;22/04;23/04/2017;5C;OSIR
87737;La Route du sel;44055;23/09;24/09/2017;5C;OSIR
87738;Challenge SRT;44055;07/10;08/10/2017;5C;OSIR
87739;Entrainements d'hiver R7;44055;22/10/2017;22/10/2017;5C;OSIR
87740;Entrainements d'hiver R8;44055;05/11/2017;05/11/2017;5C;OSIR
87741;Entrainements d'hiver R9;44055;19/11/2017;19/11/2017;5C;OSIR
87742;Entrainements d'hiver R10;44055;03/12/2017;03/12/2017;5C;OSIR
87743;L'Amer Noël;44055;17/12/2017;17/12/2017;5C;OSIR
87704;Pornichet Sélect 6m50 / Etape 1 du CFCLS;44001;22/04;26/04/2017; ; 
86629;BATICUP;44001;22/09;23/09/2017;5B;OSIR
86898;Coupe DE NOËL;44001;25/11;26/11/2017;5C;OSIR
87952;Challenge d'hiver;44030;22/01/2017;22/01/2017;5B;OSIR
88186;Défi Voile Etudiant;44030;04/02;05/02/2017;5A;J80
88074;BATTLE J70/J80;44030;04/03;05/03/2017;5A;OSIR
87823;WOMEN'S CUP;44030;11/03;12/03/2017;5A;J80
88459;Coupe régional des Pays de la Loire;44030;18/03;19/03/2017;5A;J80
87636;Championnat de France de Match Racing Open;44030;22/03;26/03/2017;3;J80
87949;Grand Prix Atlantique - Diam 24 series;44030;31/03;02/04/2017;4;DM24
85800;Championnat de Ligue  voile pour tous Y.Rousse;44039;21/04;23/04/2017;5A;GSUR
86174;Régate de Club;44011;22/01/2017;22/01/2017;5B;J80, M2K, OSIR
86175;Régate de Club;44011;05/02/2017;05/02/2017;5B;J80, M2K, OSIR
88441;Régate de Club;44011;05/03/2017;05/03/2017;5C;J80, M2K, OSIR
88442;Régate de Club;44011;19/03/2017;19/03/2017;5B;J80, M2K, OSIR
88443;Régate de Club;44011;02/04/2017;02/04/2017;5B;J80, M2K, OSIR
88444;Régate de Club Coupe Ile d'Yeu;44011;29/04;01/05/2017;5B;J80, M2K, OSIR
88445;Régate de Club;44011;14/05/2017;14/05/2017;5C;J80, M2K, OSIR
88446;Régate de Club Coupe lycéenne J80;44011;04/06;05/06/2017;5C;J80
88447;Régate de Club;44011;10/06/2017;10/06/2017;5C;J80
88448;Régate de Club;44011;17/06;18/06/2017;5B;J80, M2K, OSIR
87820;Pornic J Cup 2017;44011;23/06;25/06/2017;5A;J80
88457;Coupe Voile Golf;44011;01/07/2017;01/07/2017;5C;J80, M2K, OSIR
85329;Régate de Club 127emes régates de Trentemoult;44012;17/09/2017;17/09/2017;5B;IND, OSIR, VT
86913;Régate de Bassin  5H DE L'AME;45011;02/07/2017;02/07/2017;5C;IND, OSIR
86910;Régate de Ligue Habitable n°1;45011;01/10/2017;01/10/2017;5A;OSIR
87298;Régate de Ligue Habitables;45001;11/06/2017;11/06/2017;5A;OSIR
87792;Championnat JEUDI soir CNC;50021;30/03;07/10/2017;5C;OSIR
88330;Championnat SOLITAIRE CNC;50021;01/04;02/09/2017;5C;OSIR
88329;Championnat DOUBLE CNC;50021;08/04;16/09/2017;5C;OSIR
88332;SOLO Cotentin Val de Saire;50021;07/05/2017;07/05/2017;5C;OSIR
87953;CHAMPIONNAT MARDI SOIR 1;50004;28/03/2017;28/03/2017;5C;OSIR
87954;CHAMPIONNAT MARDI SOIR 2;50004;04/04/2017;04/04/2017;5C;OSIR
87955;CHAMPIONNAT MARDI SOIR 3;50004;11/04/2017;11/04/2017;5C;OSIR
87956;CHAMPIONNAT MARDI SOIR 4;50004;18/04/2017;18/04/2017;5C;OSIR
87957;CHAMPIONNAT MARDI SOIR 5;50004;25/04/2017;25/04/2017;5C;OSIR
87958;CHAMPIONNAT MARDI SOIR 6;50004;02/05/2017;02/05/2017;5C;OSIR
87959;CHAMPIONNAT MARDI SOIR 7;50004;09/05/2017;09/05/2017;5C;OSIR
87961;CHAMPIONNAT MARDI SOIR 8;50004;16/05/2017;16/05/2017;5C;OSIR
87962;CHAMPIONNAT MARDI SOIR 9;50004;23/05/2017;23/05/2017;5C;OSIR
88075;TRANSMANCHE CHERBOURG / WEYMOUTH;50004;26/05;28/05/2017;5A;OSIR
88057;CHAMPIONNAT MARDI SOIR 10;50004;30/05/2017;30/05/2017;5C;OSIR
88068;AXE SAIL CUP;50004;03/06;05/06/2017;5A;OSIR
88058;CHAMPIONNAT MARDI SOIR 11;50004;06/06/2017;06/06/2017;5C;OSIR
88069;L'ENTRE 2 CAPS;50004;10/06;11/06/2017;5C;OSIR
88059;CHAMPIONNAT MARDI SOIR 12;50004;13/06/2017;13/06/2017;5C;OSIR
88076;REGATE EN DOUBLE YCC;50004;17/06/2017;17/06/2017;5C;OSIR
88060;CHAMPIONNAT MARDI SOIR 13;50004;20/06/2017;20/06/2017;5C;OSIR
88061;CHAMPIONNAT MARDI SOIR 14;50004;27/06/2017;27/06/2017;5C;OSIR
88063;CHAMPIONNAT MARDI SOIR 15;50004;05/09/2017;05/09/2017;5C;OSIR
88070;COUPE ELLE ET LUI;50004;09/09/2017;09/09/2017;5C;OSIR
88064;CHAMPIONNAT MARDI SOIR 16;50004;12/09/2017;12/09/2017;5C;OSIR
88065;CHAMPIONNAT MARDI SOIR 17;50004;19/09/2017;19/09/2017;5C;OSIR
88066;CHAMPIONNAT MARDI SOIR 18;50004;26/09/2017;26/09/2017;5C;OSIR
88067;FINALE CHAMPIONNAT MARDI SOIR 19;50004;30/09/2017;30/09/2017;5C;OSIR
86835;Trophée Ile Pelée - Chpt d'Europe Universitaire;50004;11/10;15/10/2017;4;J80
88071;COUPE MAC DONALD'S;50004;15/10/2017;15/10/2017;5C;OSIR
88072;COUPE DU GERANT;50004;21/10/2017;21/10/2017;5C;OSIR
88073;COUPE DE NOËL AFCO;50004;25/11;26/11/2017;5C;OSIR
87229;Solo - Duo Normandie;50007;15/03;19/03/2017; ; 
85728;Tour des Ports de La Manche;50007;08/07;14/07/2017;3;OSIR
87639;Régate de Club Trophée des Ports;51006;23/04/2017;23/04/2017;5A;OSIR
87640;Régate de Club Inter-Clubs;51006;07/05/2017;07/05/2017;5B;OSIR
87641;Régate de Club La Bénéteau-Cup;51006;25/05;27/05/2017;5C;OSIR
87642;Régate de Ligue L'Estivale;51006;08/07/2017;08/07/2017;5C;OSIR
87643;Régate de Club Régate du Club;51006;12/08/2017;12/08/2017;5C;OSIR
87644;Régate de Club La Clôture;51006;10/09/2017;10/09/2017;5C;OSIR
88343;Régate de Ligue La Coupe du Président (en double);51005;14/05/2017;14/05/2017;5C;OSIR
87718;Les 24 heures du Der;51005;03/06;05/06/2017;5C;OSIR
87602;Régate de Club multiparcours;52006;09/04/2017;09/04/2017;5A;OSIR
87619;Régate d'ouverture;52002;02/04/2017;02/04/2017;5B;OSIR
87620;Régate La Translac;52002;10/06;11/06/2017;5A;OSIR
87621;Régate 1homme 1femme 1bateau;52002;18/06/2017;18/06/2017;5C;OSIR
87622;Régate La Solitaire;52002;02/07/2017;02/07/2017;5A;OSIR
87623;Régate Les 6 Heures du Der;52002;03/09/2017;03/09/2017;5B;OSIR
87785;Régate de Club régate de printemps;55001;30/04/2017;30/04/2017;5C;OSIR
87786;Régate de Club nuit du Mont Sec;55001;07/05/2017;07/05/2017;5C;OSIR
87787;Régate de Club Solidouble Adam Loisirs;55001;21/05/2017;21/05/2017;5A;OSIR
87788;Régate de Club Raid de  Madine;55001;11/06/2017;11/06/2017;5C;FB, IND, INQ, OSIR
87789;Régate de Club régate de rentrée;55001;10/09/2017;10/09/2017;5C;OSIR
87790;Régate de Club régate découverte;55001;24/09/2017;24/09/2017;5C;OSIR
87791;Régate de Club régate d'automne;55001;08/10/2017;08/10/2017;5C;OSIR
87125;CHALLENGE DE PRINTEMPS;56018;12/02/2017;12/02/2017;5A;MON, OSIR
87127;CHALLENGE DE PRINTEMPS;56018;26/02/2017;26/02/2017;5A;MON, OSIR
87134;RECORD DE LA VIEILLE;56018;11/03/2017;11/03/2017;5C;OSIR
87130;CHALLENGE DE PRINTEMPS;56018;12/03/2017;12/03/2017;5A;MON, OSIR
87131;CHALLENGE DE PRINTEMPS;56018;26/03/2017;26/03/2017;5A;MON, OSIR
87132;CHALLENGE DE PRINTEMPS;56018;09/04/2017;09/04/2017;5A;MON, OSIR
87135;RECORD DE LA VIEILLE;56018;22/04/2017;22/04/2017;5C;OSIR
87133;CHALLENGE DE PRINTEMPS;56018;23/04/2017;23/04/2017;5A;MON, OSIR
87136;RECORD DE LA VIEILLE;56018;06/05/2017;06/05/2017;5C;OSIR
87492;ONE TWO CUP;56018;07/05;08/05/2017;5C;OSIR
86742;Grand Prix du Crouesty;56018;03/06;05/06/2017;5A;570, 7M50, FC31, GSUR, IRC, J24, J70, J80, MON, OSIR
87490;COUPE CAMILLE;56018;09/06;11/06/2017;5C;OSIR
87057;Duo Cat Amania;56018;18/06;23/06/2017;4;IRC
87494;BATICUP;56018;29/06;02/07/2017;5A;GSUR
87947;TOUR DU MORBIHAN;56018;09/07;13/07/2017;5A;OSIR
87496;GRANDES REGATES DE PORT NAVALO;56018;22/07;23/07/2017;5C;GAZL, GUEP, J24, MON, OSIR
87059;National Corsaire;56018;30/07;04/08/2017;3;COR
87948;DUO DU CROUESTY;56018;26/08;27/08/2017;5C;OSIR
87519;Régate de Ligue 23 eme COURSE DES ILES;56031;11/06;16/06/2017;5A;OSIR
87495;La Transquadra 2017 - 2018;56031;16/07;07/02/2018; ; 
85216;Challenge de Printemps;56016;04/02;05/02/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
85251;Challenge de Printemps;56016;18/02;19/02/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
85253;Challenge de Printemps;56016;04/03;05/03/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
85254;Challenge de Printemps;56016;18/03;19/03/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
85255;Challenge de Printemps;56016;01/04;02/04/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
85256;Spi Ouest-France;56016;13/04;17/04/2017;2;570, 750, DM24, FC31, GSUR, IRC, J70, J80, LTZE, M2K, M650, OSIR, SEAS
87037;La Mini en Mai;56016;06/05;14/05/2017; ; 
87677;Régate de la Finance;56016;12/05;14/05/2017;5A;GSUR
87679;Régate de la Grande Distribution;56016;19/05;21/05/2017;5A;GSUR
87041;Armen Race;56016;25/05;28/05/2017;4;50MU, 650P, 650S, CL40, CLIB, FC31, FIGA, GSUR, IMO, IRC, MO70, OSIR, ULTI
85209;Les Voiles de la Baie;56016;24/06/2017;24/06/2017;5A;50MU, 650P, 650S, 750, CL40, CLIB, FC31, GSUR, IMO, IRC, M650, MO70, OSIR, ULTI
87475;Voiles Classiques de la Trinité;56016;14/07;16/07/2017;5A;06JI, 08J, 55JI, DRA, REQ
87477;National Open Mach;56016;14/07;16/07/2017;5A;750, M650
88213;Challenge Kerviler -Team Winds;56016;05/08;06/08/2017;5A;OSIR
87478;Open Mach Trophy;56016;26/08;27/08/2017;5A;750, M650
88215;Challenge d'Automne;56016;14/10;15/10/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
88220;Challenge d'Automne;56016;28/10;29/10/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
88221;Challenge d'Automne;56016;11/11;12/11/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
88222;Challenge d'Automne;56016;25/11;26/11/2017;5A;570, 750, GSUR, IRC, J80, M650, OSIR
87212;Tour de Belle-Ile;56078;29/04;01/05/2017;4;50MU, 650P, 650S, 750, CL40, CLIB, FC31, FC8, GSUR, IMO, J24, J70, J80, JCH, M2K, M650, MUSC, OSIR, SEAS, SUR, ULTI
85377;Régate de Club EH 2015/2016;56053;18/12/2016;18/12/2016; ;OSIR
88299;Régate de Club EH 2016-2017 2°session;56053;05/02/2017;05/02/2017;5C;OSIR
88301;Régate de Club EH 2016-2017 2°session;56053;19/02/2017;19/02/2017;5C;OSIR
88303;Régate de Club EH 2016-2017 2°session;56053;05/03/2017;05/03/2017;5C;OSIR
88304;Régate de Club EH 2016-2017 2°session;56053;19/03/2017;19/03/2017;5C;OSIR
88305;Régate de Club EH 2016-2017 2°session;56053;02/04/2017;02/04/2017;5C;OSIR
86185;Championnat D'HIVER;56005;11/02;12/02/2017;5B;OSIR
86188;Championnat D'HIVER;56005;25/02;26/02/2017;5B;OSIR
86190;Championnat D'HIVER;56005;11/03;12/03/2017;5B;OSIR
86192;Championnat D'HIVER;56005;25/03;26/03/2017;5B;OSIR
87480;Lorient Bretagne Sud Mini;56005;08/04;09/04/2017;4;650P, 650S
86193;Championnat D'HIVER;56005;22/04;23/04/2017;5B;OSIR
86235;Régate Speerbrecker Cup;56005;01/07/2017;01/07/2017;5B;OSIR
86195;Régate Grand Large;56005;15/07/2017;15/07/2017;5B;650P, 650S, CO25, IRC, JCH, M2K, OSIR
86197;Atlantique Le Télégramme;56005;22/09;24/09/2017;4;570, DM24, FC31, IRC, J70, J80, OSIR
86809;Régate Interligue CELTIKUP OCEANIQUES;56901;29/07;06/08/2017;5A;IRC
86810;Régate Interligue CELTIKUP OCEANIQUES;56901;29/07;06/08/2017;5A;OSIR
87331;Armor Cup 2017;56070;16/06;18/06/2017;5A;GSUR
87332;Cobaty Cup;56070;15/09;17/09/2017;5B;GSUR
87316;National J80;56070;28/10;01/11/2017;3;J80
85478;Rabat - Vannes / Mille et un mille;56009;10/09;17/09/2017; ; 
80793;Régate de Club des Confiseurs 2016;56073;18/12/2016;18/12/2016;5C;OSIR
87115;Régate d'ouverture(entraînement);57002;09/04/2017;09/04/2017;5C;OSIR
87116;Régate des Cloches;57002;16/04/2017;16/04/2017;5C;INQ, OSIR
87117;Régate Départementale Lorraine-Nautisme;57002;23/04/2017;23/04/2017;5C;INQ, OSIR
87118;Régate de Ligue Les Voiles de Metz Olgy;57002;30/04/2017;30/04/2017;5A;IND, INQ, OSIR
87141;Régate de Club;57002;14/05/2017;14/05/2017;5C;OSIR
87142;Régate Coco's - cup;57002;21/05/2017;21/05/2017;5C;OSIR
87146;Régate de Bassin;57002;11/06/2017;11/06/2017;5C;OSIR
87144;Femmes à la Barre;57002;18/06/2017;18/06/2017;5B;IND, INQ, OSIR
87145;Coupe du Capitaine JF Cour;57002;25/06/2017;25/06/2017;5C;INQ, OSIR
87147;animation ACFI (A/M);57002;02/07/2017;02/07/2017;5C;OSIR
87148;Régate de Club;57002;27/08/2017;27/08/2017;5C;INQ, OSIR
87149;Régate de Bassin;57002;03/09/2017;03/09/2017;5C;INQ, OSIR
87160;Coupe ALBERTUS' CUP;57002;10/09/2017;10/09/2017;5C;INQ, OSIR
87163;Régate des SIX ROUES;57002;24/09/2017;24/09/2017;5C;OSIR
87121;54ème-  heures de Metz-Olgy;57002;01/10/2017;01/10/2017;5B;IND, INQ, OSIR
87122;54ème Challenges de l'Europe;57002;08/10/2017;08/10/2017;5A;IND, INQ, OSIR
87158;Régate de Club;57002;15/10/2017;15/10/2017;5C;OSIR
87155;Régate des monotypes;57002;22/10/2017;22/10/2017;5C;INQ, OSIR
87143;Régate des liquides;57002;29/10/2017;29/10/2017;5B;OSIR
86398;Grand Prix International de la Côte d'Opale;59004;16/06;18/06/2017;5A;IRC, OSIR
88458;Régate de Ligue Duchesse Anne;59004;24/06;25/06/2017;5A;J80
87317;Régate de Ligue Equinoxe;59004;02/09;03/09/2017;5A;J80
87910;Régate de Ligue;59013;17/06;18/06/2017;5A;570, J80
87912;Régate de Ligue;59013;09/09;10/09/2017;5A;570, IRC, J80, OSIR
87923;Régate de Ligue Coupe de Gravelines;59040;14/05/2017;14/05/2017;5A;IRC, OSIR
87516;Coupe de France Étudiants - Étape de Marseille;59017;28/01;29/01/2017;5A;GSUR
87517;Coupe de France Étudiants - Étape de La Rochelle;59017;25/02;26/02/2017;5A;GSUR
87518;Coupe de France Étudiants - Étape de La Trinité su;59017;11/03;12/03/2017;5A;GSUR
86493;Course Croisière Edhec;59017;31/03;08/04/2017;4;GSUR, J70, J80, LTZE, OSIR
87928;Finales Course Croisière EDHEC;59017;08/04/2017;08/04/2017;3;GSUR, LTZE
88468;Régate de Ligue selective France;62005;22/04;23/04/2017;5A;570
88218;Régate Triangles de Boulogne;62005;06/05;07/05/2017;5A;IRC, OSIR
88219;Régate la Bousol;62005;03/06;04/06/2017;5A;OSIR
87924;Régate de Ligue 25 MILLES DE CALAIS;62007;13/05/2017;13/05/2017;5A;IRC, OSIR
85201;SPI ANGLET;64006;25/05;27/05/2017;5A;OSIR
85202;Trophée du Commodore;64006;03/06;04/06/2017;5C;OSIR
85203;Femme à la Barre;64006;30/09/2017;30/09/2017;5C;OSIR
85204;Critérium Automne Anglet manche 1;64006;01/10/2017;01/10/2017;5C;OSIR
85205;Critérium Automne Anglet manche 2;64006;07/10/2017;07/10/2017;5C;OSIR
87107;LARRALDENIA CUP;64001;23/09/2017;23/09/2017;5C;OSIR
86295;Régate de Club 3ème Championnat hiver;64013;22/01/2017;22/01/2017;5B;OSIR
86296;Régate de Club 4ème Championnat Hiver;64013;26/02/2017;26/02/2017;5C;OSIR
86297;Régate de Club 5ème Championnat Hiver;64013;26/03/2017;26/03/2017;5B;OSIR
86298;Régate de Club;64013;23/04/2017;23/04/2017;5C;OSIR
86299;Régate Départementale Trophée BERNAIN;64013;11/06/2017;11/06/2017;5B;OSIR
86293;Régate de Ligue TRIBORD SAILING CLUB;64013;24/06/2017;24/06/2017;5A;OSIR
86300;Régate de Club Trophée SNSM;64013;23/07/2017;23/07/2017;5C;OSIR
86301;Régate de Bassin Trophèe Ville Hendaye;64013;20/08/2017;20/08/2017;5C;OSIR
86302;Régate Départementale Copa Mexico;64013;09/09;10/09/2017;5B;OSIR
86303;Régate de Club Regate Entreprise;64013;01/10/2017;01/10/2017;5C;OSIR
86304;Régate de Bassin Txingudi Cup;64013;22/10/2017;22/10/2017;5C;OSIR
86305;Régate de Club 1ere Championnat Hiver;64013;19/11/2017;19/11/2017;5C;OSIR
86306;Régate de Club 2ème Championnat Hiver;64013;10/12/2017;10/12/2017;5C;OSIR
87662;SKI - VOILE 16;66015;13/05/2017;13/05/2017;5C;OSIR
87137;Femmes à la Barre;66015;14/05/2017;14/05/2017;5C;OSIR
87258;10 èmes Nautiques d'Argelès;66015;24/06;25/06/2017;5C;OSIR
87139;SKI - VOILE;66015;01/10/2017;01/10/2017;5C;OSIR
87365;Régate UNSS;66003;26/04;03/05/2017;5B;FC8
81055;Challenge d'Hiver - Etape 04;66004;18/12/2016;18/12/2016;5C;OSIR
86989;Challenge Hiver 17 - Etape n°05;66004;08/01/2017;08/01/2017;5C;OSIR
86990;Challenge Hiver 17 - Etape n°06;66004;22/01/2017;22/01/2017;5B;OSIR
86995;COUPE DES SKIPPERS - Etape n°01;66004;04/02/2017;04/02/2017;5C;OSIR
86991;Challenge Hiver 17 - Etape n°07;66004;05/02/2017;05/02/2017;5C;OSIR
86992;Challenge Hiver 17 - Etape n°08;66004;19/02/2017;19/02/2017;5B;OSIR
86996;COUPE DES SKIPPERS - Etape n°02;66004;04/03/2017;04/03/2017;5C;OSIR
86993;Challenge Hiver 17 - Etape n°09;66004;05/03/2017;05/03/2017;5C;OSIR
86994;Finale Challenge Hiver 17 - Etape n°10;66004;18/03;19/03/2017;5B;OSIR
86997;La DUO 2017;66004;01/07;02/07/2017;5C;OSIR
86998;SEPTEMBRE A CANET 2017;66004;23/09;24/09/2017;5C;OSIR
87001;Challenge Hiver 18 - Etape n°01;66004;05/11/2017;05/11/2017;5C;OSIR
87000;Challenge Hiver 18 - Etape n°02;66004;19/11/2017;19/11/2017;5C;OSIR
87002;Challenge Hiver 18 - Etape n°03;66004;03/12/2017;03/12/2017;5B;OSIR
87003;Challenge Hiver 18 - Etape n°04;66004;17/12/2017;17/12/2017;5C;OSIR
87251;Triangle du Lion;66007;25/05;28/05/2017;5B;IRC, OSIR
87252;Tram'Cup;66007;16/09;17/09/2017;5B;OSIR
87253;Régate d'automne;66007;22/10/2017;22/10/2017;5C;OSIR
87549;Challenge Printemps 1;66006;08/04;09/04/2017;5B;OSIR
87551;Challenge Printemps 2;66006;22/04;23/04/2017;5B;OSIR
87552;100 milles de Saint Cyprien;66006;03/06;05/06/2017;5B;OSIR
87553;Challenge d'Automne 1;66006;14/10;15/10/2017;5B;OSIR
87554;Challenge d'Automne 2;66006;28/10;29/10/2017;5B;OSIR
86414;Régate Départementale La Banane en Solitaire;67002;21/05/2017;21/05/2017;5C;CLIB
86544;Régate de Ligue Ouverture;67001;12/03/2017;12/03/2017;5A;INC, IND, INQ, OSIR
86552;Régate de Ligue C'est le Printemps;67001;19/03/2017;19/03/2017;5B;INC, IND, OSIR
86562;Régate de Ligue Coupe du Président;67001;09/04/2017;09/04/2017;5A;IND, OSIR
86563;Régate Interligue Habitables/Micros;67001;06/05;08/05/2017;5A;OSIR
87711;Régate de Ligue Bientôt l'été ?;67001;14/05/2017;14/05/2017;5A;INC, IND, INQ, OSIR
86564;Régate de Ligue L'ascension;67001;25/05/2017;25/05/2017;5B;INC, IND, OSIR
87710;Régate de Club La Melting plob's;67001;17/06;18/06/2017;5C;INC, IND, INQ, OSIR
87712;Régate de Ligue L'Européenne;67001;10/09/2017;10/09/2017;5B;INC, IND, INQ, OSIR
87714;Régate de Ligue Le Raid;67001;30/09;01/10/2017;5B;INQ, OSIR
87345;Régate de Club de la Choucroute;68002;10/09/2017;10/09/2017;5C;CLIB, IND
85995;Régate CVM Cup;68001;30/04/2017;30/04/2017;5A;CLIB, INC, IND, RCB
85996;Les Voiles de Mulhouse;68001;21/05/2017;21/05/2017;5B;CLIB, INC, IND, RCB
85997;WE d'endurance;68001;24/06;25/06/2017;5C;CLIB, INC, IND, RCB
85998;Régate d'automne;68001;01/10/2017;01/10/2017;5B;CLIB, INC, IND, RCB
85210;Régate des Vendanges;68003;24/09/2017;24/09/2017;5B;CLIB, IND
87006;Coupe des Lyons;69006;03/11;05/11/2017;5A;OSIR
85538;Championnat du Monde Micro;74001;18/08;25/08/2017;2;MIC
85537;Lac d'Argent;74001;09/09;10/09/2017;4;INQ, OSIR
86752;Championnat de France Croiseurs Légers;74003;25/05;28/05/2017;3;OSIR
85621;Marseille 2017 IRC European Championship;CN001;05/07;09/07/2017;3;IRC
88136;81ème BOL D'OR du CVP;75017;10/06;11/06/2017;5B;CLIB, IND, INQ
88168;TOUS EN SEINE et Chall.5O5 J. Lebrun;75017;15/10/2017;15/10/2017;5B;CLIB, IND, INQ
87040;Normandy Channel Race 2017;75S02;14/05;21/05/2017; ; 
86491;Régate Internationale Marseille One Design;75S02;12/10;15/10/2017;3;GC32
88333;Transat Jacques Vabre;AN004;25/10;30/11/2017; ; 
88163;Régate Départementale;76031;07/01/2017;07/01/2017;5C;FC75
88164;Régate Départementale;76031;08/01/2017;08/01/2017;5B;FC75
87686;Sélective de zone bassin Manche;76031;21/01;22/01/2017;4;FC75
87682;Régate Départementale Finale CICH Normandie;76031;11/03;12/03/2017;5A;FC75
87445;Régate de Club icebergcup n°2;76004;18/02/2017;18/02/2017;5C;OSIR
87446;Régate de Club icebergcp n°3;76004;11/03/2017;11/03/2017;5C;OSIR
87464;Régate;76004;01/04/2017;01/04/2017;5B;OSIR
87435;Régate Interligue dieppe banana's cup;76004;22/04;23/04/2017;5A;IRC, OSIR
87466;Régate de Club challenge CVD n° 2;76004;13/05/2017;13/05/2017;5B;OSIR
87467;Régate de Club challenge CVD n° 3;76004;10/06/2017;10/06/2017;5B;OSIR
87468;Régate de Club challenge CVD n°4;76004;16/09/2017;16/09/2017;5B;OSIR
87469;Régate de Club challenge CVD n°5;76004;14/10/2017;14/10/2017;5B;OSIR
87436;Régate de Club regate des harengs;76004;18/11;19/11/2017;5B;OSIR
87606;Régate de Club Challenge du Port 01;76007;15/04;16/04/2017;5C;OSIR
87607;Régate de Club Challenge du Port 02;76007;29/04;30/04/2017;5C;OSIR
87608;Régate de Club Challenge du Port 03;76007;06/05;07/05/2017;5C;OSIR
87609;Régate de Club Challenge du Port 04;76007;20/05;21/05/2017;5C;OSIR
87610;Régate de Club Challenge du Port 05;76007;03/06;04/06/2017;5C;OSIR
87613;Régate de Club Challenge du Port 06;76007;17/06;18/06/2017;5C;OSIR
87614;Régate de Club Challenge du Port 07;76007;01/07;02/07/2017;5C;OSIR
87615;Régate de Club Challenge du Port 08;76007;09/09;10/09/2017;5C;OSIR
87604;Régate de Bassin Double Fécamp - Voiles Océanes;76007;16/09/2017;16/09/2017;5B;OSIR
87616;Régate de Club Challenge du Port 09;76007;23/09;24/09/2017;5C;OSIR
87618;Régate de Club Challenge du Port 10;76007;30/09;01/10/2017;5C;OSIR
87605;Régate de Bassin Trophée des Terre-Neuvas;76007;07/10;08/10/2017;5A;OSIR
87261;Régate Départementale Championnat d'Hiver 6;76051;09/04/2017;09/04/2017;5A;OSIR
87263;Régate de Bassin Régate du jeudi;76051;13/04/2017;13/04/2017;5C;OSIR
87264;Régate de Bassin Régate du jeudi;76051;04/05/2017;04/05/2017;5C;OSIR
87269;Régate de Bassin Régate du jeudi;76051;25/05/2017;25/05/2017;5C;OSIR
87266;Régate de Bassin Régate du jeudi;76051;15/06/2017;15/06/2017;5C;OSIR
87277;Double de Normandie;76051;28/08;02/09/2017;5A;OSIR
87267;Régate de Club Régate du jeudi;76051;07/09/2017;07/09/2017;5C;OSIR
87262;Régate Départementale Championnat d'Hiver 3;76051;19/11/2017;19/11/2017;5A;OSIR
87688;Finale de Bassin Manche;76010;25/02;26/02/2017;4;J80
85850;J's en folie;76010;04/03/2017;04/03/2017;5C;J80
85851;Championnat d'hiver N°4;76010;05/03/2017;05/03/2017;5B;OSIR
87676;3ème Trophée SRH des entreprises;76010;11/03;12/03/2017;5A;J80
85853;J's en folie;76010;18/03/2017;18/03/2017;5C;J80
87799;Hydro's Cup;76010;31/03;01/04/2017;5B;J80
87801;J's en folie;76010;08/04/2017;08/04/2017;5C;J80
87874;Coup double;76010;09/04/2017;09/04/2017;5B;OSIR
85857;Régate du Jeudi;76010;20/04/2017;20/04/2017;5C;OSIR
85861;ALUMNI'S CUP - Etape 1;76010;22/04;23/04/2017;5C;J80
